Mapping	the pitney bow geo zone api return drive distanc drive time zone base locat coordin address develop api creat smarter geofenc zone local engag analysi api key requir authent uri request return json respons free trial enterpris plan
Science	the servic predict secondari protein structur analyz amino acid sequenc submit detect hydrogen-bond residu structur potenti hydrogen bond secondari structur provid partial indic combin output services.api method support submiss amino acid sequenc gener job request process the api return indic hydrogen-bond residu detect input data secondari structur predict method control servic includ statu monitor cancel current process job
Tools	the nation institut standard technolog nist servic automat check document valid offici clinic document architectur cda guidelin the cda standard specifi structur document textual format ensur standard effect human interpret option structur softwar processing.two function expos cda guidelin valid api the take argument return list cda-bas document specif the take type document valid type content document argument return valid respons
Advertising	neighborhood api boundari data defin neighborhood unit state it act locat twitter feed post neighborhood request neighborhood stream it simpl googl map implement you map display interact neighborhood boundari
Financial	walletbit bitcoin storag site user creat digit wallet store bitcoin the site offer sale platform bitcoin payment merchant site the walletbit api user send walletbit account bitcoin address gener bitcoin address load coin forward sm email lookup deposit bitcoin address gener butcoin address the servic
Tools	the neutrino imag resiz api resiz imag output jpeg png it support gif ico jpeg png tiff the neutrino api platform tool develop address complex crop softwar project
Government	the offic energi effici renew energi unit state depart energi api share aggreg statist energi perform hundr thousand commerci residenti build u. thi api creat applic visual estim eui energi intens build eui measur energi squar foot
Enterprise	integr esignatur lightweight rest-bas api request signatur check statu document templat manag team free easi start hellosign web base electron signatur servic the servic user upload document add signatur text mani file type support includ doc docx pdf jpg txt develop integr esignatur lightweight rest-bas api the api user request signatur check statu document reusabl form manag team respons format json
Enterprise	volvant lead gener servic social media platform featur volvant market analysi provid insight behavior social media user the volvant api develop access integr function volvant applic public document api access account servic
eCommerce	gifts.com gift recommend site with access gifts.com api develop site premium content peopl gift givers.th gifts.com api access gift shop engin rest interfac return gift recommend json jsonp xml format develop api submit request gift recommend search gift recommend form product recipi categori person occas keyword criteria classifi person receiv gift
Travel	valuecommerc japanes affili market search market agenc servic it offer travel api user aggreg airfar hotel tour data top merchant japan the api user function quick search price hotel accommod hotel accommod type the api rest protocol respons format xml json
Video	the brightcov analyt api enabl develop programmat retriev analyt individu video host brightcov video share platform the sort data analyt return account field data popular video rank thi enabl dynam chart tabl visual creat repres video analyt
eCommerce	shopyourway social network base shop platform product retail recommend gener friend buy review the shopyourway develop platform server client api the client api javascript user build desktop mobil app shopyourway platform an account requir servic
Advertising	miva offer user simpl api xml feed access cpc-monet text ad thousand advertis network miva cost-per-click network adknowledg largest independ ad network the compani serv 150 click month it display text ad global distribut site includ tier search content publish email domain connect advertis potenti custom the site document api
Tools	link open bibliograph data servic retriev search bibliograph data includ titl author lobid provid north rhine-westphalian librari servic center access programmat rest api it api beta document outdat incomplet time
Messaging	skebbi cloud-bas sm servic user send receiv sm onlin develop integr skebbi sm gateway websit applic api call issu rest soap smtp format code exampl asp php html
Search	the bing video search api return list relev video search queri offer metadata publish creator info encod format video length view count thi api list video bing.com/video site the video search api json format data exchang api key authent free trial http //azure.microsoft.com/en-us/try/cognitive-services/ api=bing-video-search-ap
Transportation	new york citi system buse train metro transit author data download inclus develop applic all rout schedul borough googl gtf format addit servic statu delay elevator/escal statu messag updat minut xml feed final turnstil traffic per-unit level hour increment data refresh weekly.th mta continu data includ bridge/tunnel traffic gi file subway entranc exit coverag includ mta servic includ bu subway long island rail road metro north bu long island bu bu compani
Search	the expertrec item data feed api develop retriev metadata attach item thi metadata devic backend includ data score filter search recommend expertrec site search product recommend servic advanc ai machin learn algorithm
Video	the wistia playlist api develop control behavior wistia playlist it develop access player api video embed wistia profession video host servic analyt seo market tool both free paid version
Financial	poweropt onlin option trade site trader execut trade the poweropt api user account manag creat pre-defin search report perform custom search advanc stock chain quick request stock option quot histor option quot option finder the api rest soap return xml
Mapping	thi api decoupl geocod isolin servic carto editor it base postgresql databas geocod data singl row complet dataset simpl input perform trade analysi comput isodist isochron programmat authent request sinc data servic api top carto sql api refer sql api document debug sql error thi open sourc tool engin enabl api build advanc dynam geospati dataset scalabl map applic carto intuit platform discov predict key insight underli locat data
eCommerce	the thatneedl natur languag process api analyz convert search text structur json thi semant search process sql queri build see thatneedl api site access demo start api
Government	where doe my money go uk-bas govern site open knowledg foundat it aim govern financ easier explor understand the where doe my money go api access site dataset rest-bas json api
Travel	worldmat mobil travel itinerari manag platform the platform collat structur itinerari recogn pars confirm email travel provid worldwid the itinerari access worldmat web applic mobil application.th worldmat api develop access integr function worldmat applic creat applic some api method pars email retriev travel retriev travel provid
Search	the servic neighborhood profil real-est buyer base 300 factor school popul demograph employ climat local featur it integr multipl list system ml properti search buyer review prospect properties.api method support submiss properti locat return data surround neighborhood method integr properti display web mobil devic report locat
Government	the offic scientif technic inform osti depart energi doe offic respons collect preserv dissemin scientif technic form doe r & d the osti api expos offic collect 3rd parti applic queri collect the api sort limit search wildcard
eCommerce	i need bargain inab aggreg shop deal numer bargain sourc with inab api develop add deal websit the api method bargain offer keyword search categori id promo type id store id the api rest protocol respons format json
Reference	the aspect vocabulari bank educ vbe browsabl searchabl web applic user locat view download terminolog standards-bas machin machin interfac the vbe rang multilingu control list relev learn eu includ valid metadata profil thesauru educ topic the rest api user interfac vbe
Social	repstamp maintain singl onlin ident multipl onlin marketplac provid carri onlin reput marketplac social platform the repstamp api e-commerc marketplac trust reput system user leverag exist onlin reput integr reput widget badg site queri reput score social network connect enhanc interact buyer seller the repstamp widget integr client code javascript reput social api queri http get http post api respons suppli json format
Enterprise	kochava tool keep track user instal mobil applic action precipit instal thi help app develop optim ad campaign method produc instal price kochava track click instal post-instal event post-instal revenu real time kochava report view dashboard export excel document access programmat rest api
Advertising	post digit market servic document manag system secur email busi the ipost api system import export control ipost imm on-demand connect digit market platform the xml-rpc api secur http encrypt
Enterprise	kawet mobil app creation platform it main prodcut cashew cm dedic design manag mobil app the platform base cm aim reduc time const creat manag devlier busi app multipl devic an api expos function cm allow develop creat nativ app document publicli
Messaging	integr infotech provid internet servic domain name registr web host web design search engin optim corpor mail bulk sm gateway vp host dedic server host anim graphic softwar develop their bulk sm servic mobil commun advertis system built top platform sm messag singl multipl sm messag user deliveri report messag onlin the api access http smtp smpp
Reference	a rest read/writ web base api gather manipul data cambridg univers data network cudn .the web servic api cudn.allow fetch peopl institut pertin contact sourc locat databas
Science	the servic geolog data map set web servic built mapservic platform open geospati consortium ogc that architectur expos dataset ogc-compli desktop client servic rest soap api data dataset seismograph record geolog sampl profil system earth sampl registr sesar api method support queri xml record seismolog dataset record earthquak geolog event method support retriev analyt data sampl rock miner geolog materi univers identifi creat time sampl collect method manag sampl upload record document sampl collect user regist account servic
Enterprise	moniti monitor servic meant simplifi track onlin oper web traffic server load server network monitor the moniti open api extens custom exist platform develop access updat contact layout notif monitor develop access user includ accounts.th rest api data json default xml
Tools	syllab develop technolog semant analysi text content the syllab api develop integr function semant analysi platform web site applic the api offer function languag detect api automat identifi languag encod text.inform extract api extract key term 'name entiti peopl text add semant tag content.rel keyword start term api gener set keyword link topic the syllab api select partner privat beta program it rest call respons format xml json
Security	ca veracod provid applic secur applic test servic enterpris the veracod mitig comment api support integr flaw comment mitig workflow task ide bug track platform
Reference	valid verifi correct enhanc custom contact real-tim contact record verif suit the suit instant access email address mail address phone the result cost- time-effici organ
Education	the arsnova api integr learn manag system sourc environ http callback perform ssl web socket encrypt json format oauth2 authent arsnova power technisch hochschul mittelhessen univers appli scienc aim innov approach audienc respons system ar addit api http //github.com/thm-projects/arsnova-backend/blob/master/readme.md
Social	your book launch book market servic author regist book releas manag public launch event user brows commun author blog forum person profil their api expos function includ photo upload check notif friend list it rest api return json-format data
Transportation	the polysync transform rest api develop access integr function polysync applic creat applic the main api method interfac perform linear transform coordin frame polysync platform featur creat test deploy applic driverless vehicl
Financial	the netel api support secur manag process onlin payment the api rest orient facilit deploy resource-bas uri effect afford develop simpl implement develop endpoint sandbox environ test api integr prior switch endpoint live product the api authent access requir valid oauth2 token suppli request it access token obtain netel oauth2 endpoint the proprietari api releas accompani suffici document
Travel	mtrip develop mobil solut travel industri the mtrip api tour oper travel agenc partner sync client-sid data system mtrip platform the mtrip api add travel trip 3rd parti applic includ data transport option activ accommod tailor specif travel guid individu travel
Mapping	the opendronemap platform post-process drone balloon kite streetview data varieti geograph data format includ orthophoto cloud textur mesh the opendronemap rest api access opendronemap platform
Financial	xignit gethistoricalr user histor exchang rate currenc pair for rang currenc pair api return close rate quot lowest rate quot arithmet averag rate quot gethistoricalr provid histor exchang rate januari 4 2010
Reference	the st. gregorio church bibl api provid st. gregorio indian orthodox church thi api user retriev bibl vers unclear vers retriev malayalam english thi api xml data format oper soap protocol
Transportation	the travel inform api access wsdot data thi includ border cross highway alert mountain pass condit the washington state depart transport steward multimod transport system respons ensur peopl move safe effici in addit build maintain oper highway system wsdot respons ferri system partnership maintain improv local road railroad airport support altern drive public transport bicycl pedestrian program
Financial	boxbil payment manag system servic product softwar licens web host download product it merchant manag client payment schedul merchant monitor autom invoic administr dashboard set multipl payment gateway boxbil offer api guest-bas servic client admin they rest api return json-format data
Telephony	from site spokenbuzz innov voic portal voicemail call forward call screen outbound call servic mani featur free web interfac call the time pay custom inbound telephon you access voic messag servic free api current servic request initi phone call recipi phone call record short voic messag we return url web-pag link play messag you link enhanc servic build mashup
eCommerce	mercadolibr e-commerc platform latin american countri the platform cover aspect onlin retail includ build onlin store offer rang product servic sale advertis product servic send receiv payment onlin mercadolibr offer rest api integr aspect platform custom applic
Travel	yapta aim travel handl price provid easy-to-us tool assur travel spend the api enabl applic track price specif flight offer hundr airlin flight price monitor purchas effort travel buy lowest price purchas effort travel captur airlin refund price drop
Advertising	mirago intern advertis network text banner rich media advertis all servic provid white label basi highli scalabl publish mirago earn revenu traffic ad network onlin ad platform both publish advertis access onlin manag report tools.us implement mirago ad feed api xml-base request recommend server-sid integr layout involv json recommend ajax request
Enterprise	develop salesforce.com market cloud api deploy soap rest interfac the soap interfac access api email function track subscript send content when deploy soap interfac code librari convert relev program languag soap envelop facilit data transmiss user market cloud api the api rest interfac access market cloud function contact content journey builder campaign mobil push the rest interfac convey request respons json format both rest soap interfac market cloud api share oauth 2.0 authent mechan
Search	rescuegroups.org technolog solut anim rescu shelter organizations.rescuegroups.org commun focus advertis logo requir data sharing.w provid complet free cost advertis requir access databas adopt pet dog cat hors rabbit dozen addit speci promot pet adoption.rescuegroups.org adopt pet data api rest download hundr thousand adopt pet descript pictureshttp/json live queri json.th http/json api programmat access public privat data object includ anim contact web event also rescuegroups.org http/json api updat rescue/shelt api our client asp build manag system top rescuegroups.org platform updat api.pleas visit websit detail api start
Advertising	wire market uk base firm offer e-mail market support enterpris includ campaign manag consult advic analyt wire email market api client integr e-mail market applic core softwar system applic
Security	the anchorfre user api access anchorfre user data includ counter purchas social remain traffic the anchorfre servic build secur applic throttl restrict support popular vpn protocol major client platform anchorfre engin develop innov technolog enabl user stay secur privat onlin
Financial	"thi api offer delay valu 10,000 u.s. global market indic includ popular famili dow jone s & p nasdaq nikkei distribut stock market data subject strict licens famili"
Science	ame platform greenhous ga calcul access emiss factor calcul algorithm storag data histori our scienc team publish methodolog scienc commun simpl unifi api trawl pdf spreadsheet with 8 calcul platform cover simpl electr calcul insan complex industri process if environment impact activ ame environment intellig
Security	the hp cloud ident servic user access hp cloud servic seamless manner hp cloud identifi servic singl method manag user ident authent user access resourc hp cloud servic user freed manag credenti servic authent access resourc uniqu endpoint through hp cloud ident servic user consist foundat set capabl ident manag authent
Telephony	surevoip internet telephoni servic provid suppli host voip solut sip trunk inbound voip product servic uk.th surevoip api user autom interact surevoip platform with api develop creat script applic mashup creat custom send sm messag fax search provis gener voip call manag account the api rest call respons format xml json text html
Payments	the cybersourc invoic api return mobil payment data integr invoic system develop xml soap format authent http basic
Social	addthi free boost traffic site easier visitor share content with addthi servic api combin oexchang share endpoint person provid user data api tool offici addthi menu develop servic api altern javascript-bas addthi menu api
Tools	brightcontext ultra-scal cloud-bas platform develop to:1 filter perform calcul stream data in-flight and2 power real-tim data commun apps.bi deliv capabl on-demand easy-to-us api sdk brightcontext unleash innov mobil app social tv real-tim busi metric multi-play games.brightcontext power real-tim
Government	the open new york fare card histori metropolitan transport author api servic state new york data.ny.gov data initi thi api access raw data collect metrocard swipe weekli subway custom enter station new york citi subway system the data collect swipe path aitrtrain jfk roosevelt island tram thi data post sunday 1am the data day week sort biweekli unit the api access http commun respons type json xml csv the document featur live test interfac request all request poss app token authent
Messaging	the textko api develop integr abil send receiv free sm philippin websit applic user send messag time internet connect textko major philippin network
Mapping	the servic nasa goddard space flight center topograph terrain complement map locat it return elev specif locat latitud longitud measur usg seamless elev dataset where multipl elev valu servic return data sourc resolution.api method support submiss request elev valu locat latitude-longitud pair the api return best-avail measur locat denomin feet meter request
Social	advogato design commun site free softwar develop serv test ground trust metric peer certif the peer certif system site certifi skill level then trust metric take pile certif decid trust level member.th advogato api programmat access advogato function includ authent blog manipul obtain cert test function
Enterprise	ondor servic data metric analysi insight ondor combin sourc data action insight base natur languag processing.th ondor api develop access integr function ondor applic public document develop email contact ondore.com
Financial	doge api digit wallet dogecoin type cryptocurr the wallet user send receiv track dogecoin doge api call user check balanc send payment payment address current dogecoin price usd btc retriev list transact
Messaging	from site aql.com award win sm solut portal sms2email we dedic sm market campaign interact servic our servic bulk messag rout offer reliabl price option everi aql account includ free textback servic easi enabl target audienc repli the servic global price global uk
Tools	javascript minifi simpl tool remov unnecessari charact user javascript code compromis function user minifi code websit past input box http post call minifi code programmat
Messaging	tatango mass text messag provid with tatango softwar user send sm market campaign creat sm contest poll set text autorespond featur softwar unlimit text messag campaign manag analyt deliveri report social share more.tatango offer access bulk messag gateway api the api function includ transmit messag deliveri statu retriev phone the api http call respons format xml
Tools	breezi mobil print app multipl devic mobil workforc print design machin it user print network print partner it api simpl sdk easi integr devic the api oper ssl oauth2 secur integr
Financial	use robur co-financi api access quandl extens financi data the api rest get/post method http api key authent use co-financi api access databas secur exchang commiss file wiki eod stock price us equiti histor & option impli volatil see api document dataset descript code sampl rate limit
Financial	ma tabl i.2c monetari author asset liabil monthli api extract tabl monthli financi asset liabil item held monetari author singapor the api foreign asset breakdown domest credit held govern privat sector it liabil term reserv money foreign liabil govern deposit the api send request return respons json format
Mapping	yahoo placemak geo-enrich platform the freely-avail api enabl develop publish applic data set location-awar determin where unstructur content blog post articl feed web to develop structur unstructu content feed web news statu articl then placemak identifi disambigu extract and final placemak return geograph metadata determin where structur unstructur content
Reference	cambridg univers press publish 300 peer-review academ journal cover rang subject in addit journal cambridg journal onlin metadata supplementari materi video imag dataset the rest api develop access data parti applic
Science	the servic catalog plant speci brazil goal support document conserv flora nation region local countri it brazilian govern commit intern convent biolog divers cbd support global strategi plant conserv gspc .api method support access checklist plant organ genu speci subspeci paramet output languag data format method support list categori organ geograph locat characterist brazilian environ
Enterprise	the rapidpoint api enabl third-parti develop sale system provid integr rapidpoint function applic rapidpoint main site help busi reward valu custom exclus offer busi use api reward rule reward base reward rule award custom reward redeem reward custom creat custom search custom determin custom custom
Mapping	ipinfodb free ip address geoloc tool thi api develop current gmt offset specif countri region timezon databas sql format countri region timestamp daylight save time dst the data zone tz databas associ countri region manual statoid
Financial	the thomson reuter knowledg direct wealth manag financi solut facilit decision-mak invest financi money market deploy thomson reuter knowledg direct trkd api simplifi access wealth manag content function provid thomson reuter develop integr api varieti financi invest advic app onlin stock trade platform
Enterprise	yoolinkpro corpor social network it product softwar foster collabor commun compani it saa solut exist version depend size compani featur activ stream directori profil secur access data corpor environ yoolinkpro api design develop interconnect yoolinkpro applic creat applic reli yoolinkpro account.befor start develop yoolinkpro third-parti applic administr yoolinkpro account yoolinkpro enabl yoolinkpro api support account
Social	renren chines social network friend meet the renren api platform base open social after authent develop retriev friend list check friend statu user the api access notif invit two uniqu servic provid api user pay applic develop regist user
Social	the servic data-collect platform smartphon design invit log user respons applic form collect tool provid touch-friendli control eas logic question select branch base user respons configur theme data analysi report tool retriev respons rang visual option api method support creat view question user respons individu submiss summari
Payments	text2pay mobil commerc servic user pay servic text credit card merchant integr text2pay po payment softwar custom pay text2pay.th text2pay api develop access integr function text2pay applic po system public document develop sign http //text2pay.com/merchants/regist api access merchant account
Travel	the uk servic travel insur directli resel commiss it offer add-on trip insur travel book product autom rate quot complet polici issu manag api method support submiss quot request travel date destin trip durat issuanc polici base quot method support retriev issu polici cancel polici
Reference	the person data repositori project berlin-brandenburg academi scienc the goal project build digit infrastructur scientif biograph information.a suit web servic assist semant enrich person data name date identifi the servic queri repositori recogn name text recogn date text transliter string greek latin alphabet find common identifi peopl the api http call respons xml json text the site document german
eCommerce	thi api sourc technolog interact cs-cart store php/mysql smarti it window unix-lik oper system recommend instal cs-cart linux freebsd thi shop cart softwar stand-alon websit exist web site cs-cart turnkey ecommerc shop cart softwar solut
Advertising	the servic integr advertis function applic europ function serv ad imag media content media campaign plan traffic manag media buy campaign report featur customiz dynam advertis person target messag user interact bid desir ad display slots.api method support creat updat advertis campaign list report clickthrough rate perform statist method support track user media display placement servic person deliveri relev messag the api manag deliveri ad media select placement method
Messaging	the shephertz app42 cloud message/queu api develop add featur i.e asynchron messag app creat offlin chat applic shephertz technolog cloud compani special aspect data manag
Payments	the molli subscript api integr subscript user automat deduct molli balanc develop refer request respons json format
eCommerce	the psp platform white-label platform help user creat complet payment gateway capabl perform mobil transact currenc exchang the dealer api enabl psp platform user gener anonym e-card deposit balanc exist e-card incom e-card
Reference	"the servic maintain geograph databas histor placenam china the placenam cross-referenc spell variant compris 250,000 record refer 175,000 locat includ 50,000 chines histori inform provid document histor event link api method support queri databas access search tool chgi websit queri placenam roman ascii string utf-8 encod chines charact simplifi complex glyph respons limit rang desir"
Email	the upakne api integr email commun enterpris target mobil develop it rest interfac resourc paramet endpoint token requir authent upakne email market platform
Mapping	provid forward revers geocod per-us cost the servic latitude/longitud pair meaning address an address coordin
Payments	payloc web servic api extern face rest internet protocol the payloc api http verb rest endpoint structur oauth 2.0 api author framework request respons payload format json earn deduct employe payloc cloud base payrol softwar design mid-market simplifi perform everyday payrol human resourc task onlin system
Video	"get movi subtitl thi databas 300,000+ subtitl it multipl languag option"
Tools	appfirst onlin dashboard develop applic perform metric server monitor report tools.th appfirst api develop access integr function data appfirst applic creat applic some api method retriev data manag account manag alert
Tools	spinvox captur spoken messag cleverli convert text thi speech text servic deliv messag choic inbox blog wall space
Transportation	kiri api programmat interfac kiri indonesian rideshar platform use api key develop implement post get request http json serial access public transport option data the servic recommend local citizen tourist user enter travel destin kiri automat suggest rout angkot minibus transport kiri mission reduc carbon footprint collabor share transport effort in addit live api kiri offer sandbox api environ test purpos for addit develop view api document link
Search	beachguard onlin system origin michigan gather beach sampl data local health agenc beachguard implement illinoi indiana ohio the servic main function retreiv beach queri return beach closur advisori the api rest call respons format xml
Enterprise	honbu design peopl compani commun collabor project becaus honbu secur onlin environ user safe share busi develop content honbu user creat join specif project role help loop build compani cultur
Advertising	geotoko platform brand busi agenc creat brand location-bas promot e.g sweepstak contest give-away simultan publish multipl location-bas servic foursquar gowalla facebook yelp twitter an api key requir user search locat latitud longitud radiu foursquar gowalla id thi api beta access geotoko campaign data http request return data json format
Science	thi rest api lookup specif asteroid base nasa jpl bodi spk-id id nasa data support nasa scientist engin technolog technolog infus procur futur it workforc develop
Security	cloudpassag servic user secur cloud server host some featur cloudpassag firewal autom authent file integr monitoring.th cloudpassag api develop access integr function cloudpassag applic some api method manag firewal set manag account manag server
Messaging	the tropo web api develop build commun applic server drive tropo cloud json http tropo develop build voic text messag app
Security	roger lead provid wireless digit cabl tv high speed internet mobil phone data servic canada catalyst parti develop program develop space build product roger asset includ sm lb carrier bill apis.th privaci api develop parti applic user permiss retriev locat network the api rest protocol respons format xml
Video	clearleap video librari distribut servic user manag distribut control interact video librari tv multimedia display the clearleap api user access control resourc clearleap platform autom task an account requir servic
Payments	"rixti altern payment system cash coin credit card payment method expos sensit onlin user convert cash digit currenc form code 75,000 store us 500,000 locat worldwid they spend money multiplay onlin game casual game virtual world type digit content simpli redeem receiv code code redeem publish websit rixti payment api"
Search	the marker api search unit state trademark record return match return data includ word mark servic code descript registr date.publ document api access account servic
eCommerce	wishpot social shop servic user save share store onlin the item organ onlin list registri share others.th wishpot price alert engin enabl request track price trigger alert specif url the api rest call respons format xml
Financial	thi api access zack research databas estim announc date estim paramet supplement data ep estim ep actual 5000 publicli trade companies.thi quandl api csv json xml html thi premium api requir authent token usag exce 50 call day
Security	sapo portugues internet servic provid main web site act web portal featur directori portugues site sapo servic suit web servic applic develop worldwide.th sapo captcha api develop gener custom captcha custom option font color sound imag it rest call respons format xml
Messaging	smss south africa servic user send text unicod binari flash messag white-label bulk sm servic enterpris custom the smss south africa api programmat access servic sm gateway rest smpp call allow user sms-enabl websit applic
Payments	the american express payment softwar develop kit sdk user tool build applic american express network the sdk develop manag commun complianc element secur integr transact process the sdk interfac american express payment api platform internet direct allow merchant avoid process fee minim potenti failur
Mapping	thi rest api ready-to-us web servic esri produc host arcgi onlin these geocod servic network analysi servic basemap themat map servic access api languag http request includ java .net python scala arcgi platform geograph analysi map wide varieti environ devic expos function web servic esri build manag product provid platform geospati integr applic
Video	encodercloud servic user encod video file compat format web mobil websit applic encodercloud integr into.th encodercloud api develop integr encodercloud function websit applic some api method access encod job statu creat encod job retriev notif detail encod job
Video	vmix suit rest api interfac client video librari vmix lead provid video content manag solut their cloud-bas platform servic design high-volum video produc mind power top onlin publish media entertain enterpris the api function user creat modifi media collect encrypt content retriev media respons format xml json
Search	yandex largest search engin russia develop internet-bas servic product yandex offer owner websit blog tool appli function servic yandex project the site document russian the yandex servera api tool full-text search morpholog russian languag web corpor network the api organ full-text search site corpor network locat web file databas search file format html pdf txt ms offic open offic custom option advanc search the api rest protocol respons format xml
Tools	bidvoy product track servic ebay by examin ebay auction data bidvoy track price trend product time allow examin product averag price time price margin use bidvoy decid buy sell product.bidvoy offer simpl api develop exampl api method categori retriev object list base search criteria articl retriev statist data base product categori an api key requir
Messaging	the voovox servic enabl user local intern call send sm messag web site the sm api user abil send sm messag check messag deliveri statu applic the api soap protocol respons format xml
Search	serpstat websit develop compani focus seo analyt the serpstat platform competitor analysi keyword serpstat offer 4 plan free option access api metric pull serpstat server serpstat api thi api person token authent return domain keyword advertis report json format
Payments	the servic payment gateway contribut unit nation unicef project it individu project advoc separ fund support famin relief common payment mechan deliv fund unicef the list intern fund-rais project approach 50 8 countries.api method support list project detail donat process donat payment gbp usd euro method track project pledg campaign campaign updat donat system
Telephony	ping servic bring internet telephoni provid varieti function includ wake call remind volum call messag broadcast play voicemail web.th ipe api develop integr ipe function perform varieti task includ trigger phone call web applic access user call notif list outbound call item
Tools	the addthi smart layer api develop configur custom smart layer display webpag smart layer featur float user webpag provid share content recommend function with api develop enabl disabl layer custom text label theme choos servic
Payments	paxum offer secur ewallet payment servic user pay merchant user transfer fund bank the paxum payment api develop abil implement direct payment process integr api user accommod payment method includ prepaid card check wire transfer singl provid process manag onlin payment the api rest call respons format xml
Travel	the servic access airfar air carrier rout abil book ticket select flight it aggreg content air travel avail lodg rental car amen it aim provid point-of-sal applic manag airlin reserv ticketing.api method support evalu ticket avail price request rout reserv book capabl price quot method cover fare rule connect time flight mileag
Advertising	adyapp mobil display advertis platform adyapp track advertis display mobil gener data user view user sentiment verification.th adyapp api develop access integr function adyapp applic public document develop email contact adyapper.com adyapp api
Advertising	the servic creation design logo cloth person promot product it accept input design paramet output product file control autom embroideri print machineri api method support gener graphic graphic templat letter design scale vector graphic svg format format specif embroideri machin method support creation manag fulfil file complet product item bear design
Tools	amazon elast mapreduc web servic enabl busi research data analyst develop easili cost-effect process vast amount data use amazon elast mapreduc instantli provis capac perform data-intens task applic web index data mine log file analysi machin learn financi analysi scientif simul bioinformat
Messaging	develop garden develop ecosystem deutsch telekom.th mm servic develop garden user integr multimedia short messag mm applic crm erp system desktop softwar web applic benefit mm function in addit api exist sdk java .net php python & obj-c comprehens document
eCommerce	"the dansk supermark store api develop access dansk supermark 1,500 store denmark poland germani sweden netto f酶tex bilka sall avail includ store brand address coordin distanc proxim search busi hour"
Transportation	manag access journey detail destin quot book 鈥?coachhir global network api coachhir journey manag compani provid access accommod busi event shuttl servic travel option includ coach mini coach mini buse
Mapping	metacarta inc. provid geograph intellig solut metacarta uniqu technolog combin geograph search geograph tag capabl user content view map metacarta product data unstructur content location-awar geograph relev
Tools	webengag feedback support tool user creat custom questionnair websit these questionnair program pop condit visitor specif link websit spent minut webengag control javascript api
Science	modi moder resolut imag spectroradiomet key data-gath instrument aboard terra aqua satellit view earth entir surfac 1 2 day from vantag modi gener imageri earth 36 spectral band thi imageri public purchas onlin the modap api user search download type modi imageri programm interfac
Messaging	the cordial rest api develop access integr function cordial applic public document api access account servic cordial messag system brand compani commun engag custom user
Security	the myonelogin api soap web servic util myonelogin servic after authent single-sign-on exist activ session myonelogin gener saml assert applic
Payments	the stripe api develop access function stripe some api method send invoic accept payment manag subscript bill edit manag account information.strip servic user accept payment onlin develop with stripe applic user track payment search payment creat recur charg track custom
Science	the nuclear protein databas npd protein local nuclei vertebr cell over 1000 vertebr protein mice human includ when sub-nuclear compart protein report the npd protein amino acid sequenc predict size isoelectr repeat motif domain sequenc where link databas provid
Reference	citeulik free browser-bas servic store organis share scholarli paper read when paper web click button person librari citeulik automat extract citat detail citat librari store server access comput internet connect
Email	use mailboxvalid email valid web servic valid email address syntax check dn domain check smtp check it reduc fraudul email address onlin account registr placement minim undeliver email
Telephony	hummingbyt q & a commun voic sm store retriev commun servic fee-bas focus health care financ retail media
Tools	number in word .net librari ad number-to-word convers capabl .net applic it api spell numer valu varieti languag line code the librari support standard .net framework compact .net framework written c # api easili integr develop applic net com compon
Payments	the highlin api develop access integr function highlin applic public document api access account servic highlin point-of-sal po inventori manag crm tool function retail busi
Science	labcollector laboratori inventori manag system lab suppli sampl the labcollector lim manag laboratori independ interact modul the api integr lab data i-collector rest xml format authent http basic
Email	net atlant offer feature-rich email market solut tool creat send track manag email market campaign increas email market perform power campaign tool real-tim report track expert deliver manag respons technic support advanc featur combin easy-to-us interfac cost-effect price organ size drive busi enhanc loyalti email market
Government	the u.s. depart labor sweat & toil api develop integr child labor forc labor applic inform report find worst form child labor list good produc child labor forc labor list product produc forc indentur child labor the sweat & toil app design user conscienti spend money
Email	mailermail servic help user email-bas market campaign newslett it creat import list recipi automat remov bounc unsubscrib invalid email address mailermail editor creat profession visually-app email messag scratch templat legal requir featur unsubscrib link automat included.mailermail user metric click bounc signup unsubscrib complaint email receiv it authent technolog reassur isp user email messag legitim improv rate success deliveri develop connect mailermail websit applic xml-rpc api
Science	arn elofsson offer collect soap api base embrac bioinformat softwar usabl function biolog sequenc align homolog model hidden markov model base homolog score search protein opm databas membran protein z-coordin predict addit embrace-bas api develop
Telephony	tv bulk sm sm advertis platform contact custom friend famili team the platform resold user develop integr platform messag gateway tv bulk sm api through gateway user send singl bulk sm check account balanc
Enterprise	cashstar egift provid offer digit gift incent platform enabl user email person gift card with cashstar busi integr digit gift strategi market engag programs.a b2b partner program cashstar offer api busi expand egift card sale parti partner channel public document develop contact provid detail partner
Financial	"the xignitecompens api access director offic compens 6,000 u.s. compani you salari cash compens option grant"
Tools	the intel power web api web app javascript access devic power batteri for instanc combin devic web app batteri level determin complet activ watch lengthi movi play game the api javascript protocol
Education	open edx api build applic interact edx sourc platform use cours rest api edx mooc cours edx educ opportun univers colleg learn institut
Payments	jumio netswip onlin mobil payment servic jumio netswip tradit payment transact type credit card pay swipe card online.th jumio netswip api develop access integr function jumio netswip applic creat applic some api method retriev payment manag user manag account
Enterprise	planmil offer cloud base crm erp project psa the planmil api develop exchang parti applic planmil exampl applic integr planmil account cm store social media app the api user access common function servic it rest call respons format json full document publicli
